Gene.stable.ID	cardiac muscle cell	endocardial cell	endothelial cell	erythrocyte	fibroblast	leukocyte	myofibroblast cell	professional antigen presenting cell	smooth muscle cell
ENSG00000103423	360.505354858172	86.9599063150609	22.729900149999	1.23590167784454	1232.98700926819	2642.57297172376	52.1954336756893	119.318631660242	3.03197092498583
ENSG00000140403	682.791584218332	1.67520156159478	83.391131828252	1.09925716893962	145.788913017981	0.678623939317786	33.3685198489404	3.07873051174423	132.398670067758
ENSG00000132002	31.1002531395197	1343.70783615604	848.161587608108	10.955194904963	209.236541058089	93.7136459541171	408.333634331821	106.987744271875	1.49625836899862
ENSG00000148719	1.74367837292076	1.45872119180622	580.90870803118	0.0668363292496646	19.8633353411489	121.857274207287	27.6755103527976	189.728672773905	4.90538213770805
ENSG00000164031	0.37996200699233	6.32972674562305	90.1721171602063	0.284233138495074	200.255181798473	597.056733982988	1.35254811161812	3.3552868155327	28.8593226433674
ENSG00000135924	12.968043253991	162.685971618005	164.274445104135	0.323094079116537	1168.59275463616	42.1267371407001	1265.94337703978	17.2456408943265	76.2185762138605
ENSG00000162616	56.6603640952437	84.8271428687903	2922.12768788987	0.101634722671099	5269.92329498473	8.31513101237338	11.3390911845326	14.02503765547	42.587249854366
ENSG00000137094	20.9939707589462	4.18457162029703	5.046923287999	0.0611825767266345	129.695232615066	556.129828682989	9.81812868371828	0.169606937517184	0.37182089855958
ENSG00000105993	184.666605815943	9.58485358170598	127.32241775862	1.61975839658514	1007.9821714411	11.8550673645068	61.7946967182332	57.0728689555856	326.100288121941
ENSG00000136770	332.344149802808	71.3637094225628	1797.471526548	0.0120274831179844	360.064762368441	465.010434675444	75.6619623534238	1.05395226329801	13.9248933476785
ENSG00000077232	1.07038077579547	120.510397996523	510.692918587631	12.4881446056451	1948.43774391352	626.537341094007	21.0715485256591	9.79352594720134	208.692496794895
ENSG00000007923	5.89179789511782	140.391169033855	185.239473709629	0.0631865865286579	538.183799776755	105.058860371854	400.742816397765	18.9506987288372	138.013650803815
ENSG00000108176	9.83369998814304	32.2302958760423	2.18007296713379	0.00623892987254223	281.880752748829	43.4285076019993	0.593953913369384	11.8185004767084	1.93055084914375
ENSG00000138246	12.1931953624098	18.7573217665645	3011.10271684223	0.19506254921963	2161.98210342427	31.1736191321225	7.56535222362084	8.29952415136932	0.236563769561653
ENSG00000120675	538.137816184353	4.64407755094833	28.3868502828757	0.0293379787793866	318.903522682282	10.2109523830311	18.8769419722186	80.9668836583232	100.469831926959
ENSG00000116138	5.26621073100893	80.0353755168473	14.4739487067201	0.000421243910191053	6.87479672668622	3.29517072725508	54.3927995328671	3.20310424805814	0.000421243910191053
ENSG00000104129	4.18457162029703	0.354266128470675	59.8199534016987	0.000421243910191053	1294.60837839286	24.9145083235184	21.7830792958105	0.446100829489457	0.0139958444890105
ENSG00000170464	4.58140385922624	18.9098398502056	1372.61999201489	0.000421243910191053	75.3765428017666	130.900585908135	115.689420351448	474.959626831712	27.4604165969658
ENSG00000205981	1395.92922475966	33.8757940199649	1167.88926421298	0.00158186783097039	212.663992369003	543.316952701226	54.4238939526455	1.66559842089542	8.25383561814376
ENSG00000105821	0.762872721355997	37.8952391437654	265.576356823509	0.426139085787516	429.565996409629	789.886128271558	3.05866527516375	9.04498368671216	38.7199292337631
ENSG00000168724	1.99782675765076	55.6362191322425	127.303380931828	0.00631865865286579	380.072684899567	39.1870012804213	720.173103753051	13.6097413111461	21.6561900256053
ENSG00000178401	0.0471351571844564	0.000421243910191053	0.00854561135564643	0.000421243910191053	0.20283838799456	0.00780069783679923	0.12805814869808	0.810572348129437	0.000421243910191053
ENSG00000170946	8.12218606370813	25.4583358319139	1183.49602166287	0.000421243910191053	1221.77490762681	6.75525246284595	4.22600048123126	17.8131299233347	3.54255912868211
ENSG00000115137	30.7922174803829	1.2863925481337	9.64420534083433	0.000421243910191053	128.092982501975	0.271702322073229	19.6263317436214	27.2795863312112	48.6741611652177
ENSG00000102580	57.5823002332338	20.7117205762737	2223.14619322074	0.257771857941333	149181.039913527	709.771619533097	1563.57230513634	23.6574186211555	18.0391261845071
ENSG00000110011	622.541812015852	30.9250318314738	755.795211009749	0.00274249175174973	127.919700184088	287.808683397014	38.838487259649	0.903146943449617	9.66147316172469
ENSG00000101152	1.50973817412473	78.311652355503	644.396460677349	27.9558928605212	790.072836451559	1054.40796022609	6.93630979448752	8.66101641319698	8.21277394676174
ENSG00000116675	0.0105481327129316	0.000421243910191053	4.82522345185321	0.187276897007252	25.7166466721731	0.000421243910191053	0.427051547815944	0.896840024855254	0.000421243910191053
ENSG00000168259	121.566374634008	93.512861401889	37.7135460354948	0.273847241584186	1347.62680971852	8073.17166865821	111.708959187103	743.444655376439	2.49808392142733
ENSG00000126698	245.235084127246	16.2085342975937	178.845783869856	1.47517472223917	1067.39415500422	13.5733212741761	114.778578934172	88.1924970522745	482.906359880089
ENSG00000213551	22.2117588549056	645.10485763535	240.538146345315	0.000421243910191053	117.209509755574	38.1857726721292	121.710958308354	77.4699285654428	0.186189808304445
ENSG00000163879	0.000421243910191053	0.000421243910191053	0.000421243910191053	0.0688980552361721	0.32427242914774	0.000421243910191053	0.170148684222179	0.00842487820382105	0.000421243910191053
ENSG00000213918	0.00631865865286579	7.02848207301215	0.960536996257142	0.000421243910191053	8.62692389522452	1.48079606297138	0.0166699788011018	0.0120566158348934	0.000421243910191053
ENSG00000013563	2.85302659411639	282.863921734381	282.980340967554	0.00336995128152842	884.351239720836	702.310246934895	1004.26881023252	18.1254195943251	0.0427176673119393
ENSG00000167968	0.000421243910191053	5.49895628613746	0.948650987186911	0.000421243910191053	17.7263797187271	0.0668363292496646	0.0724539525528611	0.0409287991211533	0.000421243910191053
ENSG00000105612	8.01035680267737	40.2627218674844	6.76981088068041	0.121943909543078	547.830591812433	6456.43721115542	26.0278565898883	224.086872426372	0.00158186783097039
ENSG00000187957	0.000421243910191053	0.000421243910191053	6.56264518808608	0.0103193444498503	205.480232923366	2.35947386426059	0.000421243910191053	0.00506373959330841	0.000421243910191053
ENSG00000213221	5.72113654943155	7.78448506153607	380.313318243571	0.000421243910191053	26.853035542949	93.107036896307	37.830961506488	225.772783386185	2.15704690673877
ENSG00000087470	3.28022632865773	48.761390829106	312.523047683113	1.70329261141949	623.397593888981	519.019832806763	10.5551351794775	7.81163426269371	65.7281596015918
