-0.0475976	-0.0782758	-0.0536286	-0.0515704	-0.0469695	-0.0435065	-0.279249	-0.0555605	-0.0610098	-0.0368677	1	-0.438408	-0.0389418	-0.0435582	-0.25967	-0.0297442	-0.0557839	-0.0432127	-0.0476201	-0.0854827	-0.258978	-0.220933	-0.0430793	-0.0417362	-0.0681539	-0.166285	-0.0460539	-0.0429261	-0.0426099	-0.818994	-0.0482967	-0.049006	-0.0344791	-0.180604	-0.134453	-0.0810411	-0.0397386	-0.133327	-1.25519
-0.428862	-0.296614	-0.447024	-0.445732	-0.417709	-0.435268	0.237017	-0.448497	-0.446532	-0.446207	-0.438408	1	-0.426653	-0.418329	-0.00323856	-0.435037	-0.366767	-0.416956	-0.4139	-0.484516	-0.109561	-0.0453299	-0.417343	-0.424562	-0.471338	-0.171866	-0.417644	-0.425693	-0.412319	0.182643	-0.412779	-0.418687	-0.437724	-0.102689	-0.194727	-0.477862	-0.4181	-0.560484	-0.0736966
-0.0426892	-0.0775766	-0.056506	-0.0554838	-0.0438396	-0.0438455	-0.27317	-0.0600124	-0.0523513	-0.0427412	-0.0389418	-0.426653	1	-0.043416	-0.243982	0.211568	-0.0562627	-0.0369338	-0.0295268	-0.0676275	-0.257111	-0.215528	-0.0413034	-0.0368717	-0.0679557	-0.154186	-0.029463	-0.039135	-0.0393409	-0.807611	-0.0389227	-0.0444761	-0.0431791	-0.167569	-0.116421	-0.0847593	-0.042145	-0.136554	-1.23973
-0.0388912	-0.072045	0.210652	-0.0476431	0.213584	-0.0405759	-0.260435	-0.0546822	-0.0617423	-0.0477886	-0.0435582	-0.418329	-0.043416	1	-0.243342	-0.0448345	0.101393	-0.0321618	-0.0282448	-0.0821925	-0.240909	0.0545999	-0.0369772	-0.038111	-0.0655414	-0.147147	-0.0328477	-0.0347215	-0.0265021	-0.788808	-0.0366125	-0.0316219	-0.0467042	-0.166996	-0.113408	-0.073846	-0.0298451	-0.122429	-1.21582
-0.252104	-0.164139	-0.272228	-0.265737	-0.245305	-0.260878	0.0152171	-0.273673	-0.269335	-0.265218	-0.25967	-0.00323856	-0.243982	-0.243342	1	-0.258773	-0.212294	-0.214708	-0.229597	-0.289443	-0.0391445	0.0117414	-0.243519	-0.247353	-0.287326	-0.0814579	-0.238788	-0.250913	-0.237363	-0.14975	-0.239299	-0.244784	-0.259786	-0.0362654	-0.0923045	-0.300056	-0.245362	-0.366021	-0.24064
-0.0503482	-0.082918	-0.0524921	-0.0531389	-0.0409765	-0.0408114	-0.278008	-0.0614958	-0.0583081	-0.0376098	-0.0297442	-0.435037	0.211568	-0.0448345	-0.258773	1	-0.0611977	-0.0395427	-0.0462355	-0.0847034	-0.260438	-0.223759	-0.0464145	-0.0425708	-0.0672491	-0.16309	-0.0432225	-0.0396296	-0.0457612	-0.815463	-0.0468599	-0.0423092	-0.0367949	-0.177469	-0.132028	-0.0785938	-0.0407457	-0.132003	-1.24974
-0.0588645	0.203065	0.195205	-0.0670586	-0.00306837	-0.0654351	-0.0934544	-0.0768122	-0.0740836	-0.0721823	-0.0557839	-0.366767	-0.0562627	0.101393	-0.212294	-0.0611977	1	-0.0494846	-0.0453259	-0.0975852	-0.182824	-0.0976677	-0.0527674	-0.0594163	-0.0850929	-0.128361	-0.0538325	-0.0430341	-0.0419979	-0.710863	-0.0474575	-0.0491398	-0.061837	-0.141222	-0.0985253	-0.094365	-0.0530885	-0.14263	-1.10559
-0.0403113	-0.0743306	-0.0542187	-0.0528912	-0.0333033	-0.0483127	-0.264718	-0.0545181	-0.0623207	-0.0414765	-0.0432127	-0.416956	-0.0369338	-0.0321618	-0.214708	-0.0395427	-0.0494846	1	0.131603	-0.0781222	-0.246509	-0.206881	-0.00618054	-0.0402252	-0.0717796	-0.148225	-0.0366596	-0.0425432	0.0305789	-0.783345	-0.0323972	-0.0355992	-0.0428918	-0.167565	-0.115346	-0.079037	-0.0321147	0.0293599	-1.21298
-0.0388585	-0.0745294	-0.0549702	-0.0572691	-0.0339622	-0.0486729	-0.260462	-0.0585064	-0.0575616	-0.0528118	-0.0476201	-0.4139	-0.0295268	-0.0282448	-0.229597	-0.0462355	-0.0453259	0.131603	1	-0.0544893	-0.241734	-0.199561	-0.0108813	-0.0412155	-0.0699537	-0.145234	-0.0238102	-0.0450231	0.0534884	-0.78477	-0.0326305	-0.0347221	-0.0544808	-0.162091	-0.107696	-0.0799525	-0.0341729	0.045229	-1.20981
-0.0903067	-0.124711	-0.0934636	-0.0877609	-0.0928618	-0.0886254	-0.320225	-0.104356	-0.0784259	-0.0910415	-0.0854827	-0.484516	-0.0676275	-0.0821925	-0.289443	-0.0847034	-0.0975852	-0.0781222	-0.0544893	1	-0.304221	-0.26224	-0.0797356	-0.0844367	-0.0953483	-0.197854	-0.0525043	-0.0861403	-0.0724819	-0.890177	-0.0814159	-0.089978	-0.0844629	-0.208255	-0.154287	-0.109312	-0.090363	-0.151606	-1.34212
-0.26129	-0.121474	-0.271219	-0.269377	-0.245429	-0.262227	-0.0188151	-0.275047	-0.280067	-0.271693	-0.258978	-0.109561	-0.257111	-0.240909	-0.0391445	-0.260438	-0.182824	-0.246509	-0.241734	-0.304221	1	-0.0349337	-0.25078	-0.254934	-0.292733	-0.0358377	-0.249968	-0.250071	-0.242696	-0.203162	-0.243092	-0.246894	-0.265488	-0.0217696	-0.0384023	-0.303763	-0.247298	-0.365034	-0.50323
-0.210852	-0.11974	-0.108722	-0.226587	-0.0472823	-0.215482	-0.0111316	-0.230837	-0.234943	-0.224119	-0.220933	-0.0453299	-0.215528	0.0545999	0.0117414	-0.223759	-0.0976677	-0.206881	-0.199561	-0.26224	-0.0349337	1	-0.207396	-0.207783	-0.247678	-0.0596079	-0.204984	-0.212161	-0.197156	-0.22277	-0.208455	-0.206032	-0.220466	-0.0223799	-0.0623159	-0.259595	-0.205189	-0.320917	-0.423848
-0.0311931	-0.0803133	-0.0547472	-0.0524218	-0.038198	-0.0443512	-0.273462	-0.0493546	-0.0494338	-0.0522185	-0.0430793	-0.417343	-0.0413034	-0.0369772	-0.243519	-0.0464145	-0.0527674	-0.00618054	-0.0108813	-0.0797356	-0.25078	-0.207396	1	-0.0343177	-0.0676837	-0.156388	-0.0375132	-0.0428908	-0.0185845	-0.793223	-0.0334131	-0.0384814	-0.0490367	-0.165687	-0.11803	-0.0740795	-0.0361846	-0.0958012	-1.22504
-0.0327703	-0.0844355	-0.0555423	-0.0562602	-0.0389768	-0.0435377	-0.273283	-0.0432392	-0.0577004	-0.0469817	-0.0417362	-0.424562	-0.0368717	-0.038111	-0.247353	-0.0425708	-0.0594163	-0.0402252	-0.0412155	-0.0844367	-0.254934	-0.207783	-0.0343177	1	-0.0689767	-0.164113	-0.0395591	-0.0456059	-0.0340989	-0.800584	-0.0362392	-0.0373827	-0.0466624	-0.175531	-0.120829	-0.0669514	-0.0319292	-0.122987	-1.23386
-0.068647	-0.112577	-0.0742528	-0.0501962	-0.0682289	-0.0581569	-0.312605	-0.084968	-0.0722894	-0.0709343	-0.0681539	-0.471338	-0.0679557	-0.0655414	-0.287326	-0.0672491	-0.0850929	-0.0717796	-0.0699537	-0.0953483	-0.292733	-0.247678	-0.0676837	-0.0689767	1	-0.192094	-0.0633175	-0.0623467	-0.0650429	-0.860928	-0.0713374	-0.0729699	-0.0672038	-0.205687	-0.158987	-0.0900479	-0.0708871	-0.137311	-1.30825
-0.166932	-0.0939239	-0.176369	-0.173598	-0.152867	-0.165635	-0.0934615	-0.181443	-0.180277	-0.169123	-0.166285	-0.171866	-0.154186	-0.147147	-0.0814579	-0.16309	-0.128361	-0.148225	-0.145234	-0.197854	-0.0358377	-0.0596079	-0.156388	-0.164113	-0.192094	1	-0.150295	-0.151022	-0.143435	-0.337467	-0.15058	-0.150999	-0.16809	-0.038631	0.202297	-0.206524	-0.155402	-0.258877	-0.66866
-0.0406615	-0.0775559	-0.0566302	-0.0544276	-0.0388773	-0.0461996	-0.264234	-0.0593979	-0.0473746	-0.0509811	-0.0460539	-0.417644	-0.029463	-0.0328477	-0.238788	-0.0432225	-0.0538325	-0.0366596	-0.0238102	-0.0525043	-0.249968	-0.204984	-0.0375132	-0.0395591	-0.0633175	-0.150295	1	-0.0356897	-0.031145	-0.799643	-0.0357352	-0.0397077	-0.0466465	-0.161189	-0.117835	-0.0830328	-0.0428967	-0.130577	-1.23068
-0.0482349	-0.0708885	-0.0508043	-0.0503578	-0.0434222	-0.0479202	-0.26263	-0.0601603	-0.0654701	-0.0418848	-0.0429261	-0.425693	-0.039135	-0.0347215	-0.250913	-0.0396296	-0.0430341	-0.0425432	-0.0450231	-0.0861403	-0.250071	-0.212161	-0.0428908	-0.0456059	-0.0623467	-0.151022	-0.0356897	1	-0.0357091	-0.800036	-0.0428427	0.0781576	-0.044915	-0.172164	-0.127522	-0.0846172	-0.033005	-0.126993	-1.23024
-0.0343323	-0.0696035	-0.0484598	-0.0521896	-0.0312109	-0.0436924	-0.260162	-0.0523068	-0.0512404	-0.0472137	-0.0426099	-0.412319	-0.0393409	-0.0265021	-0.237363	-0.0457612	-0.0419979	0.0305789	0.0534884	-0.0724819	-0.242696	-0.197156	-0.0185845	-0.0340989	-0.0650429	-0.143435	-0.031145	-0.0357091	1	-0.780671	-0.0252624	-0.033109	-0.0445787	-0.158078	-0.108549	-0.0811447	-0.0336579	0.0708991	-1.20726
-0.803715	-0.598927	-0.831313	-0.828971	-0.786223	-0.81452	-0.0454153	-0.820317	-0.841589	-0.822879	-0.818994	0.182643	-0.807611	-0.788808	-0.14975	-0.815463	-0.710863	-0.783345	-0.78477	-0.890177	-0.203162	-0.22277	-0.793223	-0.800584	-0.860928	-0.337467	-0.799643	-0.800036	-0.780671	1	-0.786593	-0.788072	-0.818553	-0.314992	-0.385737	-0.864952	-0.785435	-0.972363	-0.0612204
0.096268	-0.0768574	-0.0562147	-0.0548944	-0.0395632	-0.0465067	-0.263629	-0.0564414	-0.0560635	-0.0511429	-0.0482967	-0.412779	-0.0389227	-0.0366125	-0.239299	-0.0468599	-0.0474575	-0.0323972	-0.0326305	-0.0814159	-0.243092	-0.208455	-0.0334131	-0.0362392	-0.0713374	-0.15058	-0.0357352	-0.0428427	-0.0252624	-0.786593	1	-0.0353342	-0.0487279	-0.164087	-0.116791	-0.0723437	-0.0354427	-0.118069	-1.21179
-0.0432042	-0.075911	-0.0559621	-0.0540825	-0.031102	-0.0485308	-0.265436	-0.0385869	-0.0624681	-0.0524992	-0.049006	-0.418687	-0.0444761	-0.0316219	-0.244784	-0.0423092	-0.0491398	-0.0355992	-0.0347221	-0.089978	-0.246894	-0.206032	-0.0384814	-0.0373827	-0.0729699	-0.150999	-0.0397077	0.0781576	-0.033109	-0.788072	-0.0353342	1	-0.0426166	-0.163758	-0.123651	-0.0621332	-0.0314428	-0.119838	-1.21312
-0.0490281	-0.0842756	-0.0578396	-0.0550738	-0.0411118	-0.0430715	-0.279285	-0.0618378	-0.0646987	-0.0387362	-0.0344791	-0.437724	-0.0431791	-0.0467042	-0.259786	-0.0367949	-0.061837	-0.0428918	-0.0544808	-0.0844629	-0.265488	-0.220466	-0.0490367	-0.0466624	-0.0672038	-0.16809	-0.0466465	-0.044915	-0.0445787	-0.818553	-0.0487279	-0.0426166	1	-0.181458	-0.130608	-0.0817907	-0.0397318	-0.13058	-1.25599
-0.178535	-0.0964597	-0.199565	-0.188242	-0.16599	-0.178295	-0.0232534	-0.194273	-0.184657	-0.187653	-0.180604	-0.102689	-0.167569	-0.166996	-0.0362654	-0.177469	-0.141222	-0.167565	-0.162091	-0.208255	-0.0217696	-0.0223799	-0.165687	-0.175531	-0.205687	-0.038631	-0.161189	-0.172164	-0.158078	-0.314992	-0.164087	-0.163758	-0.181458	1	-0.0304297	-0.21749	-0.170801	-0.276164	-0.546658
-0.129667	-0.0676399	-0.142812	-0.13385	-0.115311	-0.129582	-0.0998312	-0.144907	-0.13645	-0.139762	-0.134453	-0.194727	-0.116421	-0.113408	-0.0923045	-0.132028	-0.0985253	-0.115346	-0.107696	-0.154287	-0.0384023	-0.0623159	-0.11803	-0.120829	-0.158987	0.202297	-0.117835	-0.127522	-0.108549	-0.385737	-0.116791	-0.123651	-0.130608	-0.0304297	1	-0.174141	-0.122924	-0.225483	-0.738851
-0.0703314	-0.128494	-0.0770611	-0.080255	-0.0683462	-0.0800839	-0.320665	-0.0465691	-0.0926712	-0.0794433	-0.0810411	-0.477862	-0.0847593	-0.073846	-0.300056	-0.0785938	-0.094365	-0.079037	-0.0799525	-0.109312	-0.303763	-0.259595	-0.0740795	-0.0669514	-0.0900479	-0.206524	-0.0830328	-0.0846172	-0.0811447	-0.864952	-0.0723437	-0.0621332	-0.0817907	-0.21749	-0.174141	1	-0.0663695	-0.135099	-1.31311
-0.0415656	-0.0780718	-0.0529261	-0.0538328	0.0364842	-0.0435266	-0.264558	-0.0464493	-0.0605446	-0.0392756	-0.0397386	-0.4181	-0.042145	-0.0298451	-0.245362	-0.0407457	-0.0530885	-0.0321147	-0.0341729	-0.090363	-0.247298	-0.205189	-0.0361846	-0.0319292	-0.0708871	-0.155402	-0.0428967	-0.033005	-0.0336579	-0.785435	-0.0354427	-0.0314428	-0.0397318	-0.170801	-0.122924	-0.0663695	1	-0.124071	-1.20991
-0.122999	-0.177323	-0.129058	-0.13567	-0.129146	-0.128753	-0.384461	-0.12738	-0.138497	-0.128224	-0.133327	-0.560484	-0.136554	-0.122429	-0.366021	-0.132003	-0.14263	0.0293599	0.045229	-0.151606	-0.365034	-0.320917	-0.0958012	-0.122987	-0.137311	-0.258877	-0.130577	-0.126993	0.0708991	-0.972363	-0.118069	-0.119838	-0.13058	-0.276164	-0.225483	-0.135099	-0.124071	1	-1.44855
-1.23908	-0.952086	-1.26771	-1.27059	-1.21421	-1.25201	-0.291341	-1.25838	-1.28757	-1.26084	-1.25519	-0.0736966	-1.23973	-1.21582	-0.24064	-1.24974	-1.10559	-1.21298	-1.20981	-1.34212	-0.50323	-0.423848	-1.22504	-1.23386	-1.30825	-0.66866	-1.23068	-1.23024	-1.20726	-0.0612204	-1.21179	-1.21312	-1.25599	-0.546658	-0.738851	-1.31311	-1.20991	-1.44855	1
